File,TestTime,HavePad,Edge,DarkDot,DarkCircle,DarkPlane,WhiteDot,WhiteCircle,WhitePlane,IOXColor,NullColor,Scratch,ToolResult,Pass 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot10_10243076.jpg,2022/08/26 10:02:32:9446,1,0,1,0,0,0,0,0,0,0,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot10_10421664.jpg,2022/08/26 10:02:33:0359,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot10_16281848.jpg,2022/08/26 10:02:33:1431,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot11_10243188.jpg,2022/08/26 10:02:33:2382,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot11_10421776.jpg,2022/08/26 10:02:33:3369,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot11_16281972.jpg,2022/08/26 10:02:33:4352,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot12_10243310.jpg,2022/08/26 10:02:33:5732,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot12_10421901.jpg,2022/08/26 10:02:33:6798,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot12_16282110.jpg,2022/08/26 10:02:33:8141,1,0,1,0,0,0,0,0,2,0,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot15_10243704.jpg,2022/08/26 10:02:33:9008,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot15_10422294.jpg,2022/08/26 10:02:33:9932,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot15_16282532.jpg,2022/08/26 10:02:34:0839,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot1_10242010.jpg,2022/08/26 10:02:34:1749,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot1_10420584.jpg,2022/08/26 10:02:34:2948,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot1_16280695.jpg,2022/08/26 10:02:34:3907,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot2_10242126.jpg,2022/08/26 10:02:34:4906,1,0,0,3,0,0,0,0,0,0,1,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot2_10420704.jpg,2022/08/26 10:02:34:5884,1,0,0,0,0,0,0,0,0,0,1,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot2_16280823.jpg,2022/08/26 10:02:34:6810,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot3_10242240.jpg,2022/08/26 10:02:34:7689,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot3_10420821.jpg,2022/08/26 10:02:34:8635,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot3_16280949.jpg,2022/08/26 10:02:34:9536,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot4_10242354.jpg,2022/08/26 10:02:35:0540,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot4_10420944.jpg,2022/08/26 10:02:35:1524,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot4_16281074.jpg,2022/08/26 10:02:35:2397,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot5_10242486.jpg,2022/08/26 10:02:35:3418,1,0,0,0,0,0,0,0,23,0,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot5_10421063.jpg,2022/08/26 10:02:35:4438,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot5_16281204.jpg,2022/08/26 10:02:35:5372,1,1,0,0,0,0,0,0,0,0,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot6_10242604.jpg,2022/08/26 10:02:35:6390,1,0,0,0,0,0,0,0,23,0,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot6_10421186.jpg,2022/08/26 10:02:35:7441,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot6_16281329.jpg,2022/08/26 10:02:35:8346,1,0,1,0,0,0,0,0,0,0,1,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot7_10242721.jpg,2022/08/26 10:02:35:9311,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot7_10421309.jpg,2022/08/26 10:02:36:0327,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot7_16281459.jpg,2022/08/26 10:02:36:1343,1,0,1,0,0,0,0,0,0,1,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot8_10242837.jpg,2022/08/26 10:02:36:2389,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot8_10421425.jpg,2022/08/26 10:02:36:3438,1,0,0,0,0,0,1,0,0,0,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot8_16281589.jpg,2022/08/26 10:02:36:4436,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot9_10242959.jpg,2022/08/26 10:02:36:5534,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot9_10421549.jpg,2022/08/26 10:02:36:6492,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut10_Dot9_16281718.jpg,2022/08/26 10:02:36:7372,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot10_10244875.jpg,2022/08/26 10:02:36:8346,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot10_10423481.jpg,2022/08/26 10:02:36:9242,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot10_16283885.jpg,2022/08/26 10:02:37:0374,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot11_10244989.jpg,2022/08/26 10:02:37:1413,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot11_10423598.jpg,2022/08/26 10:02:37:2296,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot11_16284032.jpg,2022/08/26 10:02:37:3156,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot12_10245111.jpg,2022/08/26 10:02:37:4539,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot12_10423721.jpg,2022/08/26 10:02:37:6013,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot12_16284170.jpg,2022/08/26 10:02:37:7347,1,0,1,0,0,0,0,0,0,0,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot15_10245509.jpg,2022/08/26 10:02:37:8372,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot15_10424109.jpg,2022/08/26 10:02:37:9272,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot15_16284643.jpg,2022/08/26 10:02:38:0225,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot1_10243834.jpg,2022/08/26 10:02:38:1334,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot1_10422421.jpg,2022/08/26 10:02:38:2298,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot1_16282670.jpg,2022/08/26 10:02:38:3201,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot2_10243949.jpg,2022/08/26 10:02:38:4239,1,0,0,1,0,0,0,0,0,0,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot2_10422546.jpg,2022/08/26 10:02:38:5169,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot2_16282794.jpg,2022/08/26 10:02:38:6154,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot3_10244064.jpg,2022/08/26 10:02:38:7074,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot3_10422664.jpg,2022/08/26 10:02:38:8151,1,0,0,0,0,0,0,0,1,0,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot3_16282918.jpg,2022/08/26 10:02:38:9032,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot4_10244184.jpg,2022/08/26 10:02:39:0090,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot4_10422782.jpg,2022/08/26 10:02:39:1011,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot4_16283049.jpg,2022/08/26 10:02:39:2013,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot5_10244298.jpg,2022/08/26 10:02:39:2974,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot5_10422904.jpg,2022/08/26 10:02:39:3902,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot5_16283191.jpg,2022/08/26 10:02:39:4927,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot6_10244416.jpg,2022/08/26 10:02:39:5854,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot6_10423019.jpg,2022/08/26 10:02:39:6890,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot6_16283328.jpg,2022/08/26 10:02:39:7936,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot7_10244531.jpg,2022/08/26 10:02:39:8928,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot7_10423134.jpg,2022/08/26 10:02:39:9914,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot7_16283460.jpg,2022/08/26 10:02:40:1031,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot8_10244644.jpg,2022/08/26 10:02:40:2170,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot8_10423249.jpg,2022/08/26 10:02:40:3399,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot8_16283598.jpg,2022/08/26 10:02:40:4406,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot9_10244761.jpg,2022/08/26 10:02:40:5437,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot9_10423364.jpg,2022/08/26 10:02:40:6364,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut11_Dot9_16283739.jpg,2022/08/26 10:02:40:7268,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot10_10250686.jpg,2022/08/26 10:02:40:8189,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot10_10425304.jpg,2022/08/26 10:02:40:9076,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot10_16290069.jpg,2022/08/26 10:02:40:9998,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot11_10250803.jpg,2022/08/26 10:02:41:0850,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot11_10425422.jpg,2022/08/26 10:02:41:1720,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot11_16290203.jpg,2022/08/26 10:02:41:2594,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot12_10250924.jpg,2022/08/26 10:02:41:3818,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot12_10425552.jpg,2022/08/26 10:02:41:5219,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot12_16290354.jpg,2022/08/26 10:02:41:6515,1,0,0,0,0,0,0,0,0,2,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot15_10251309.jpg,2022/08/26 10:02:41:7439,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot15_10425942.jpg,2022/08/26 10:02:41:8390,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot15_16290814.jpg,2022/08/26 10:02:42:2154,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot1_10245630.jpg,2022/08/26 10:02:42:3149,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot1_10424226.jpg,2022/08/26 10:02:42:4152,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot1_16284789.jpg,2022/08/26 10:02:42:5036,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot2_10245749.jpg,2022/08/26 10:02:42:6039,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot2_10424346.jpg,2022/08/26 10:02:42:6986,1,0,1,0,0,0,0,0,0,0,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot2_16284939.jpg,2022/08/26 10:02:42:8897,1,1,1,0,0,0,0,0,0,1,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot3_10245866.jpg,2022/08/26 10:02:42:9881,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot3_10424466.jpg,2022/08/26 10:02:43:0851,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot3_16285079.jpg,2022/08/26 10:02:43:1788,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot4_10245981.jpg,2022/08/26 10:02:43:2680,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot4_10424588.jpg,2022/08/26 10:02:43:3628,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot4_16285218.jpg,2022/08/26 10:02:43:4535,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot5_10250096.jpg,2022/08/26 10:02:43:5481,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot5_10424708.jpg,2022/08/26 10:02:43:6395,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot5_16285369.jpg,2022/08/26 10:02:43:7377,1,0,1,0,0,0,0,0,0,0,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot6_10250210.jpg,2022/08/26 10:02:43:8289,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot6_10424826.jpg,2022/08/26 10:02:43:9178,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot6_16285512.jpg,2022/08/26 10:02:44:0069,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot7_10250329.jpg,2022/08/26 10:02:44:1006,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot7_10424943.jpg,2022/08/26 10:02:44:2025,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot7_16285653.jpg,2022/08/26 10:02:44:3091,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot8_10250446.jpg,2022/08/26 10:02:44:4002,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot8_10425064.jpg,2022/08/26 10:02:44:5007,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot8_16285793.jpg,2022/08/26 10:02:44:6026,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot9_10250569.jpg,2022/08/26 10:02:44:7015,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot9_10425183.jpg,2022/08/26 10:02:44:7920,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut12_Dot9_16285935.jpg,2022/08/26 10:02:45:0253,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut13_Dot10_10252471.jpg,2022/08/26 10:02:45:1671,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut13_Dot10_10431158.jpg,2022/08/26 10:02:45:2544,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut13_Dot10_16292218.jpg,2022/08/26 10:02:45:3502,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut13_Dot11_10252583.jpg,2022/08/26 10:02:45:4342,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut13_Dot11_10431277.jpg,2022/08/26 10:02:45:5212,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut13_Dot11_16292360.jpg,2022/08/26 10:02:45:6067,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut13_Dot12_10252706.jpg,2022/08/26 10:02:45:7186,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut13_Dot12_10431404.jpg,2022/08/26 10:02:45:8565,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut13_Dot12_16292508.jpg,2022/08/26 10:02:46:2390,1,0,1,0,0,0,0,0,0,0,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut13_Dot15_10253074.jpg,2022/08/26 10:02:46:3338,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut13_Dot15_10431788.jpg,2022/08/26 10:02:46:4244,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\复查\cam1\金色\CamStation1_Dut13_Dot15_16292963.jpg,2022/08/26 10:02:46:5187,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\Image\复查\cam1\金色\CamStation1_Dut13_Dot1_10251425.jpg,2022/08/26 10:02:46:6094,1,0,0,0,0,0,0,0,0,0,0,True,True 
