File,TestTime,HavePad,Edge,DarkDot,DarkCircle,DarkPlane,WhiteDot,WhiteCircle,WhitePlane,IOXColor,NullColor,Scratch,ToolResult,Pass 
E:\CamStation1\PCBAOI现场图\002\NG\铂金色\CamStation1_Pcs21_PAD13_14414187.jpg,2022/09/13 15:09:17:6842,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\002\NG\铂金色\CamStation1_Pcs29_PAD13_14445157.jpg,2022/09/13 15:09:17:8331,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\002\NG\铂金色\CamStation1_Pcs35_PAD13_14472679.jpg,2022/09/13 15:09:17:9653,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\002\NG\铂金色\CamStation1_Pcs36_PAD13_14475294.jpg,2022/09/13 15:09:18:1166,1,0,0,0,0,1,0,0,0,0,1,True,False 
E:\CamStation1\PCBAOI现场图\006\NG\铂金色\CamStation1_Pcs18_PAD13_15152987.jpg,2022/09/13 15:09:18:2818,1,0,0,1,0,0,0,0,0,2,1,True,False 
E:\CamStation1\PCBAOI现场图\006\NG\铂金色\CamStation1_Pcs18_PAD14_15153138.jpg,2022/09/13 15:09:18:3786,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\006\NG\铂金色\CamStation1_Pcs3_PAD13_15093023.jpg,2022/09/13 15:09:18:5571,1,0,0,2,0,0,0,0,0,3,0,True,False 
E:\CamStation1\PCBAOI现场图\010\NG\铂金色\CamStation1_Pcs12_PAD13_15504334.jpg,2022/09/13 15:09:18:6927,1,0,0,0,0,1,0,0,0,0,1,True,False 
E:\CamStation1\PCBAOI现场图\010\NG\铂金色\CamStation1_Pcs18_PAD13_15540768.jpg,2022/09/13 15:09:18:8356,1,0,0,1,0,1,0,0,0,0,1,True,False 
E:\CamStation1\PCBAOI现场图\010\NG\铂金色\CamStation1_Pcs29_PAD14_15582787.jpg,2022/09/13 15:09:18:9382,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\010\NG\铂金色\CamStation1_Pcs34_PAD13_16003269.jpg,2022/09/13 15:09:19:0579,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\010\NG\铂金色\CamStation1_Pcs40_PAD13_16031060.jpg,2022/09/13 15:09:19:1830,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\010\NG\铂金色\CamStation1_Pcs40_PAD14_16031239.jpg,2022/09/13 15:09:19:2843,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\014\NG\铂金色\CamStation1_Pcs17_PAD13_16184646.jpg,2022/09/13 15:09:19:3916,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\014\NG\铂金色\CamStation1_Pcs21_PAD14_16201820.jpg,2022/09/13 15:09:19:5034,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\014\NG\铂金色\CamStation1_Pcs29_PAD13_16232589.jpg,2022/09/13 15:09:19:6364,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\014\NG\铂金色\CamStation1_Pcs3_PAD13_16135609.jpg,2022/09/13 15:09:19:7501,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\014\NG\铂金色\CamStation1_Pcs47_PAD13_16312162.jpg,2022/09/13 15:09:19:8886,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\018\NG\铂金色\CamStation1_Pcs32_PAD13_16512982.jpg,2022/09/13 15:09:20:0807,1,0,0,0,0,1,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\022\NG\铂金色\CamStation1_Pcs16_PAD13_09120983.jpg,2022/09/13 15:09:20:2393,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\022\NG\铂金色\CamStation1_Pcs19_PAD13_09131367.jpg,2022/09/13 15:09:20:3630,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\022\NG\铂金色\CamStation1_Pcs23_PAD14_09144261.jpg,2022/09/13 15:09:20:4896,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\022\NG\铂金色\CamStation1_Pcs32_PAD13_09180814.jpg,2022/09/13 15:09:20:6103,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\022\NG\铂金色\CamStation1_Pcs7_PAD13_09091728.jpg,2022/09/13 15:09:20:7589,1,0,0,18,0,0,0,0,0,18,2,True,False 
E:\CamStation1\PCBAOI现场图\022\NG\铂金色\CamStation1_Pcs7_PAD14_09091845.jpg,2022/09/13 15:09:20:8636,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\026\NG\铂金色\CamStation1_Pcs27_PAD14_09481187.jpg,2022/09/13 15:09:20:9724,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\026\NG\铂金色\CamStation1_Pcs31_PAD14_09494888.jpg,2022/09/13 15:09:21:0990,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\026\NG\铂金色\CamStation1_Pcs50_PAD14_09581768.jpg,2022/09/13 15:09:21:2097,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\026\NG\铂金色\CamStation1_Pcs6_PAD14_09403489.jpg,2022/09/13 15:09:21:3276,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\030\NG\铂金色\CamStation1_Pcs15_PAD13_10153383.jpg,2022/09/13 15:09:21:4508,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\030\NG\铂金色\CamStation1_Pcs41_PAD13_10260139.jpg,2022/09/13 15:09:21:5753,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\030\NG\铂金色\CamStation1_Pcs5_PAD13_10120898.jpg,2022/09/13 15:09:21:6988,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation1\PCBAOI现场图\030\NG\铂金色\CamStation1_Pcs6_PAD13_10122821.jpg,2022/09/13 15:09:21:8358,1,1,0,26,0,0,0,0,0,1,1,True,False 
E:\CamStation1\PCBAOI现场图\030\NG\铂金色\CamStation1_Pcs6_PAD14_10122954.jpg,2022/09/13 15:09:21:9647,1,0,0,5,0,0,0,0,0,7,1,True,False 
