File,TestTime,HavePad,Edge,DarkDot,DarkCircle,DarkPlane,WhiteDot,WhiteCircle,WhitePlane,IOXColor,NullColor,Scratch,ToolResult,Pass 
E:\Image\20220831\1150825015\1\CamStation3_Pcs1_PAD1_09470032.jpg,2022/08/31 09:47:00:5656,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825015\1\CamStation3_Pcs1_PAD2_09470154.jpg,2022/08/31 09:47:01:7699,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825015\1\CamStation3_Pcs1_PAD3_09470273.jpg,2022/08/31 09:47:02:9169,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825015\1\CamStation3_Pcs1_PAD4_09470387.jpg,2022/08/31 09:47:04:0688,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825015\1\CamStation3_Pcs1_PAD5_09470503.jpg,2022/08/31 09:47:05:2129,1,0,0,0,0,0,0,0,0,0,2,True,False 
E:\Image\20220831\1150825015\1\CamStation3_Pcs1_PAD6_09470622.jpg,2022/08/31 09:47:06:4276,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825015\1\CamStation3_Pcs1_PAD7_09470738.jpg,2022/08/31 09:47:07:5667,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825015\1\CamStation3_Pcs1_PAD8_09470854.jpg,2022/08/31 09:47:08:7703,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825015\1\CamStation3_Pcs1_PAD9_09470972.jpg,2022/08/31 09:47:09:9160,1,0,1,0,0,0,0,0,0,0,0,True,False 
E:\Image\20220831\1150825015\1\CamStation3_Pcs1_PAD10_09471088.jpg,2022/08/31 09:47:11:0680,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825015\1\CamStation3_Pcs1_PAD11_09471201.jpg,2022/08/31 09:47:12:2103,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825015\1\CamStation3_Pcs1_PAD12_09471331.jpg,2022/08/31 09:47:13:5838,1,0,0,0,0,0,0,0,0,0,2,True,False 
E:\Image\20220831\1150825015\1\CamStation3_Pcs1_PAD13_09471462.jpg,2022/08/31 09:47:14:8334,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825015\1\CamStation3_Pcs1_PAD14_09471638.jpg,2022/08/31 09:47:16:5840,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825015\1\CamStation3_Pcs1_PAD15_09471750.jpg,2022/08/31 09:47:17:7159,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825015\2\CamStation3_Pcs2_PAD1_09471872.jpg,2022/08/31 09:47:18:9194,1,0,0,0,0,0,0,0,0,0,0,True,True 
