File,TestTime,HavePad,Edge,DarkDot,DarkCircle,DarkPlane,WhiteDot,WhiteCircle,WhitePlane,IOXColor,NullColor,Scratch,ToolResult,Pass 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs10_PAD10_14364882.jpg,2022/09/13 15:41:11:5601,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs10_PAD11_14365009.jpg,2022/09/13 15:41:11:6423,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs10_PAD12_14365166.jpg,2022/09/13 15:41:11:7832,1,0,0,0,0,0,0,0,14,0,0,True,False 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs10_PAD15_14365583.jpg,2022/09/13 15:41:11:9516,1,0,3,0,0,0,0,0,2,0,0,True,False 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs10_PAD1_14363678.jpg,2022/09/13 15:41:12:0814,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs10_PAD2_14363814.jpg,2022/09/13 15:41:12:1839,1,0,0,0,0,0,0,0,1,0,0,True,False 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs10_PAD3_14363947.jpg,2022/09/13 15:41:12:3162,1,3,2,0,0,0,0,0,1,0,1,True,False 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs10_PAD4_14364078.jpg,2022/09/13 15:41:12:4785,1,0,0,0,0,0,0,0,1,0,0,True,False 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs10_PAD5_14364212.jpg,2022/09/13 15:41:12:6156,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs10_PAD6_14364344.jpg,2022/09/13 15:41:12:7237,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs10_PAD7_14364475.jpg,2022/09/13 15:41:12:8245,1,1,0,1,0,0,0,0,0,0,0,True,False 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs10_PAD8_14364613.jpg,2022/09/13 15:41:12:9541,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs10_PAD9_14364747.jpg,2022/09/13 15:41:13:0695,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs11_PAD1_14365727.jpg,2022/09/13 15:41:13:1693,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs11_PAD2_14365862.jpg,2022/09/13 15:41:13:2702,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs11_PAD3_14365997.jpg,2022/09/13 15:41:13:3841,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs11_PAD4_14370132.jpg,2022/09/13 15:41:13:5065,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs11_PAD7_14370542.jpg,2022/09/13 15:41:13:6018,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation3\004\NG\黄金色\CamStation3_Pcs11_PAD8_14370684.jpg,2022/09/13 15:41:13:6999,1,0,0,0,0,0,0,0,0,0,0,True,True 
