File,TestTime,HavePad,Edge,DarkDot,DarkCircle,DarkPlane,WhiteDot,WhiteCircle,WhitePlane,IOXColor,NullColor,Scratch,ToolResult,Pass 
D:\Image\20220820\1150819010\1\CamStation1_Dut1_Dot1_08542211.jpg,2022/08/20 08:54:22:4426,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\1\CamStation1_Dut1_Dot2_08542456.jpg,2022/08/20 08:54:24:7873,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\1\CamStation1_Dut1_Dot3_08542601.jpg,2022/08/20 08:54:26:2404,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\1\CamStation1_Dut1_Dot4_08542784.jpg,2022/08/20 08:54:28:0386,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\1\CamStation1_Dut1_Dot5_08542910.jpg,2022/08/20 08:54:29:2993,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\1\CamStation1_Dut1_Dot6_08543048.jpg,2022/08/20 08:54:30:6985,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\1\CamStation1_Dut1_Dot7_08543168.jpg,2022/08/20 08:54:31:8893,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\1\CamStation1_Dut1_Dot8_08543287.jpg,2022/08/20 08:54:33:0921,1,0,0,0,0,0,0,0,8,0,0,True,False 
D:\Image\20220820\1150819010\1\CamStation1_Dut1_Dot9_08543409.jpg,2022/08/20 08:54:34:2899,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\1\CamStation1_Dut1_Dot10_08543529.jpg,2022/08/20 08:54:35:4907,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\1\CamStation1_Dut1_Dot11_08543643.jpg,2022/08/20 08:54:36:6366,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\1\CamStation1_Dut1_Dot12_08543778.jpg,2022/08/20 08:54:38:0289,1,0,0,0,0,0,0,0,0,2,0,True,False 
D:\Image\20220820\1150819010\1\CamStation1_Dut1_Dot13_08543936.jpg,2022/08/20 08:54:39:5867,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\1\CamStation1_Dut1_Dot14_08544099.jpg,2022/08/20 08:54:41:2164,1,1,0,0,0,0,0,0,0,0,0,True,False 
D:\Image\20220820\1150819010\1\CamStation1_Dut1_Dot15_08544298.jpg,2022/08/20 08:54:43:1901,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\2\CamStation1_Dut2_Dot1_08544428.jpg,2022/08/20 08:54:44:5145,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\2\CamStation1_Dut2_Dot2_08544549.jpg,2022/08/20 08:54:45:6884,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\2\CamStation1_Dut2_Dot3_08544681.jpg,2022/08/20 08:54:47:0398,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\2\CamStation1_Dut2_Dot4_08544816.jpg,2022/08/20 08:54:48:3712,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220820\1150819010\2\CamStation1_Dut2_Dot5_08544992.jpg,2022/08/20 08:54:50:1455,1,0,1,0,0,0,0,0,0,0,0,True,False 
D:\Image\20220820\1150819010\2\CamStation1_Dut2_Dot6_08545113.jpg,2022/08/20 08:54:51:3453,1,0,0,0,0,0,0,0,0,0,0,True,True 
