File,TestTime,HavePad,Edge,DarkDot,DarkCircle,DarkPlane,WhiteDot,WhiteCircle,WhitePlane,IOXColor,NullColor,Scratch,ToolResult,Pass 
D:\Image\20220819\1150819002\1\CamStation1_Dut1_Dot1_16254295.jpg,2022/08/19 16:25:43:1710,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819002\1\CamStation1_Dut1_Dot2_16254430.jpg,2022/08/19 16:25:44:5084,1,0,0,0,0,0,0,0,0,1,0,True,False 
D:\Image\20220819\1150819002\1\CamStation1_Dut1_Dot3_16254559.jpg,2022/08/19 16:25:45:8069,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819002\1\CamStation1_Dut1_Dot4_16254691.jpg,2022/08/19 16:25:47:1085,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819002\1\CamStation1_Dut1_Dot5_16254820.jpg,2022/08/19 16:25:48:4110,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819002\1\CamStation1_Dut1_Dot6_16254951.jpg,2022/08/19 16:25:49:7055,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819002\1\CamStation1_Dut1_Dot7_16255080.jpg,2022/08/19 16:25:51:0210,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819002\1\CamStation1_Dut1_Dot8_16255210.jpg,2022/08/19 16:25:52:3075,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819002\1\CamStation1_Dut1_Dot9_16255340.jpg,2022/08/19 16:25:53:6111,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819002\1\CamStation1_Dut1_Dot10_16255471.jpg,2022/08/19 16:25:54:9066,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819002\1\CamStation1_Dut1_Dot11_16255599.jpg,2022/08/19 16:25:56:2011,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819002\1\CamStation1_Dut1_Dot12_16255735.jpg,2022/08/19 16:25:57:5784,1,0,0,0,0,0,0,0,1,0,0,True,False 
D:\Image\20220819\1150819002\1\CamStation1_Dut1_Dot13_16255879.jpg,2022/08/19 16:25:58:9847,0,0,0,0,0,0,0,0,0,0,0,True,False 
D:\Image\20220819\1150819002\1\CamStation1_Dut1_Dot14_16260008.jpg,2022/08/19 16:26:00:2822,0,0,0,0,0,0,0,0,0,0,0,True,False 
