File,TestTime,HavePad,Edge,DarkDot,DarkCircle,DarkPlane,WhiteDot,WhiteCircle,WhitePlane,IOXColor,NullColor,Scratch,ToolResult,Pass 
E:\Image\20220830\1150825016\1\CamStation1_Pcs1_PAD1_14031319.jpg,2022/08/30 14:03:13:3956,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\1\CamStation1_Pcs1_PAD2_14031442.jpg,2022/08/30 14:03:14:6193,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\1\CamStation1_Pcs1_PAD3_14031556.jpg,2022/08/30 14:03:15:7672,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\1\CamStation1_Pcs1_PAD4_14031671.jpg,2022/08/30 14:03:16:9192,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\1\CamStation1_Pcs1_PAD5_14031786.jpg,2022/08/30 14:03:18:0761,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\1\CamStation1_Pcs1_PAD6_14031902.jpg,2022/08/30 14:03:19:2170,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\1\CamStation1_Pcs1_PAD7_14032017.jpg,2022/08/30 14:03:20:3689,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\1\CamStation1_Pcs1_PAD8_14032132.jpg,2022/08/30 14:03:21:5298,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\1\CamStation1_Pcs1_PAD9_14032246.jpg,2022/08/30 14:03:22:6688,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\1\CamStation1_Pcs1_PAD10_14032360.jpg,2022/08/30 14:03:23:7968,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\1\CamStation1_Pcs1_PAD11_14032475.jpg,2022/08/30 14:03:24:9377,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\1\CamStation1_Pcs1_PAD12_14032593.jpg,2022/08/30 14:03:26:1435,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\1\CamStation1_Pcs1_PAD13_14032722.jpg,2022/08/30 14:03:27:4201,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\1\CamStation1_Pcs1_PAD14_14032854.jpg,2022/08/30 14:03:28:7196,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\1\CamStation1_Pcs1_PAD15_14032971.jpg,2022/08/30 14:03:29:9174,1,0,0,0,0,0,1,0,0,0,0,True,False 
E:\Image\20220830\1150825016\2\CamStation1_Pcs2_PAD1_14033092.jpg,2022/08/30 14:03:31:1172,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\2\CamStation1_Pcs2_PAD2_14033212.jpg,2022/08/30 14:03:32:3170,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\2\CamStation1_Pcs2_PAD3_14033327.jpg,2022/08/30 14:03:33:4659,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\2\CamStation1_Pcs2_PAD4_14033441.jpg,2022/08/30 14:03:34:6178,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220830\1150825016\2\CamStation1_Pcs2_PAD5_14033562.jpg,2022/08/30 14:03:35:8196,1,0,0,0,0,0,0,0,0,0,0,True,True 
