File,TestTime,HavePad,Edge,DarkDot,DarkCircle,DarkPlane,WhiteDot,WhiteCircle,WhitePlane,IOXColor,NullColor,Scratch,ToolResult,Pass 
E:\Image\20220831\1150825013\1\CamStation2_Pcs1_PAD1_09470007.jpg,2022/08/31 09:47:00:3207,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\1\CamStation2_Pcs1_PAD2_09470131.jpg,2022/08/31 09:47:01:5420,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\1\CamStation2_Pcs1_PAD3_09470250.jpg,2022/08/31 09:47:02:7298,1,0,0,0,0,0,0,0,5,0,0,True,False 
E:\Image\20220831\1150825013\1\CamStation2_Pcs1_PAD4_09470366.jpg,2022/08/31 09:47:03:8740,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\1\CamStation2_Pcs1_PAD5_09470481.jpg,2022/08/31 09:47:05:0267,1,0,0,0,0,0,0,0,1,0,0,True,False 
E:\Image\20220831\1150825013\1\CamStation2_Pcs1_PAD6_09470600.jpg,2022/08/31 09:47:06:2237,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\1\CamStation2_Pcs1_PAD7_09470716.jpg,2022/08/31 09:47:07:3842,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\1\CamStation2_Pcs1_PAD8_09470830.jpg,2022/08/31 09:47:08:5409,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\1\CamStation2_Pcs1_PAD9_09470951.jpg,2022/08/31 09:47:09:7219,1,0,0,0,0,0,0,0,1,0,0,True,False 
E:\Image\20220831\1150825013\1\CamStation2_Pcs1_PAD10_09471065.jpg,2022/08/31 09:47:10:8800,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\1\CamStation2_Pcs1_PAD11_09471180.jpg,2022/08/31 09:47:12:0133,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\1\CamStation2_Pcs1_PAD12_09471303.jpg,2022/08/31 09:47:13:3063,1,0,0,0,0,0,0,0,1,0,0,True,False 
E:\Image\20220831\1150825013\1\CamStation2_Pcs1_PAD13_09471436.jpg,2022/08/31 09:47:14:6270,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\1\CamStation2_Pcs1_PAD14_09471613.jpg,2022/08/31 09:47:16:3827,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\1\CamStation2_Pcs1_PAD15_09471730.jpg,2022/08/31 09:47:17:5011,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\Image\20220831\1150825013\2\CamStation2_Pcs2_PAD1_09471850.jpg,2022/08/31 09:47:18:7222,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\2\CamStation2_Pcs2_PAD2_09471966.jpg,2022/08/31 09:47:19:8786,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\2\CamStation2_Pcs2_PAD3_09472081.jpg,2022/08/31 09:47:21:0293,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\2\CamStation2_Pcs2_PAD4_09472196.jpg,2022/08/31 09:47:22:1832,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\2\CamStation2_Pcs2_PAD5_09472311.jpg,2022/08/31 09:47:23:3322,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\2\CamStation2_Pcs2_PAD6_09472431.jpg,2022/08/31 09:47:24:5271,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\2\CamStation2_Pcs2_PAD7_09472546.jpg,2022/08/31 09:47:25:6793,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\2\CamStation2_Pcs2_PAD8_09472661.jpg,2022/08/31 09:47:26:8254,1,0,0,0,0,0,0,0,2,0,1,True,False 
E:\Image\20220831\1150825013\2\CamStation2_Pcs2_PAD9_09472780.jpg,2022/08/31 09:47:28:0250,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\2\CamStation2_Pcs2_PAD10_09472895.jpg,2022/08/31 09:47:29:1798,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\2\CamStation2_Pcs2_PAD11_09473010.jpg,2022/08/31 09:47:30:3184,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\2\CamStation2_Pcs2_PAD12_09473132.jpg,2022/08/31 09:47:31:5728,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\2\CamStation2_Pcs2_PAD13_09473261.jpg,2022/08/31 09:47:32:8561,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\2\CamStation2_Pcs2_PAD14_09473388.jpg,2022/08/31 09:47:34:0999,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\2\CamStation2_Pcs2_PAD15_09473505.jpg,2022/08/31 09:47:35:2722,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\3\CamStation2_Pcs3_PAD1_09473626.jpg,2022/08/31 09:47:36:4777,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\3\CamStation2_Pcs3_PAD2_09473741.jpg,2022/08/31 09:47:37:6344,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\3\CamStation2_Pcs3_PAD3_09473857.jpg,2022/08/31 09:47:38:7731,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\3\CamStation2_Pcs3_PAD4_09473970.jpg,2022/08/31 09:47:39:9306,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\3\CamStation2_Pcs3_PAD5_09474086.jpg,2022/08/31 09:47:41:0744,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\3\CamStation2_Pcs3_PAD6_09474201.jpg,2022/08/31 09:47:42:2268,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\3\CamStation2_Pcs3_PAD7_09474316.jpg,2022/08/31 09:47:43:3755,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\3\CamStation2_Pcs3_PAD8_09474432.jpg,2022/08/31 09:47:44:5044,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\Image\20220831\1150825013\3\CamStation2_Pcs3_PAD9_09474546.jpg,2022/08/31 09:47:45:6773,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\3\CamStation2_Pcs3_PAD10_09474661.jpg,2022/08/31 09:47:46:8263,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\3\CamStation2_Pcs3_PAD11_09474775.jpg,2022/08/31 09:47:47:9623,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\3\CamStation2_Pcs3_PAD12_09474898.jpg,2022/08/31 09:47:49:2655,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220831\1150825013\3\CamStation2_Pcs3_PAD13_09475027.jpg,2022/08/31 09:47:50:4567,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\Image\20220831\1150825013\3\CamStation2_Pcs3_PAD14_09475149.jpg,2022/08/31 09:47:51:6685,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\Image\20220831\1150825013\3\CamStation2_Pcs3_PAD15_09475264.jpg,2022/08/31 09:47:52:8424,1,0,0,0,0,0,0,0,0,0,0,True,True 
