File,TestTime,HavePad,Edge,DarkDot,DarkCircle,DarkPlane,WhiteDot,WhiteCircle,WhitePlane,IOXColor,NullColor,Scratch,ToolResult,Pass 
E:\Image\20220826\1150825008\1\CamStation3_Dut1_Dot1_14583846.jpg,2022/08/26 14:58:38:6843,1,0,0,0,0,0,0,0,0,0,3,True,False 
E:\Image\20220826\1150825008\1\CamStation3_Dut1_Dot2_14583973.jpg,2022/08/26 14:58:39:9613,1,0,0,0,0,0,0,0,0,0,2,True,False 
E:\Image\20220826\1150825008\1\CamStation3_Dut1_Dot3_14584101.jpg,2022/08/26 14:58:41:2412,1,0,0,0,0,0,0,0,0,0,3,True,False 
E:\Image\20220826\1150825008\1\CamStation3_Dut1_Dot4_14584231.jpg,2022/08/26 14:58:42:5382,1,0,0,0,0,0,0,0,0,0,6,True,False 
E:\Image\20220826\1150825008\1\CamStation3_Dut1_Dot5_14584364.jpg,2022/08/26 14:58:43:8615,1,0,0,0,0,0,0,0,0,0,5,True,False 
E:\Image\20220826\1150825008\1\CamStation3_Dut1_Dot6_14584491.jpg,2022/08/26 14:58:45:1348,1,0,0,0,0,0,0,0,0,0,2,True,False 
E:\Image\20220826\1150825008\1\CamStation3_Dut1_Dot7_14584618.jpg,2022/08/26 14:58:46:4154,1,0,0,0,0,0,0,0,0,0,4,True,False 
E:\Image\20220826\1150825008\1\CamStation3_Dut1_Dot8_14584754.jpg,2022/08/26 14:58:47:7704,1,0,1,0,0,0,0,0,2,0,8,True,False 
E:\Image\20220826\1150825008\1\CamStation3_Dut1_Dot9_15025217.jpg,2022/08/26 15:02:52:4003,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220826\1150825008\1\CamStation3_Dut1_Dot10_15025348.jpg,2022/08/26 15:02:53:7004,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220826\1150825008\1\CamStation3_Dut1_Dot11_15025478.jpg,2022/08/26 15:02:54:9898,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220826\1150825008\1\CamStation3_Dut1_Dot12_15025628.jpg,2022/08/26 15:02:56:5328,1,0,0,0,0,0,0,0,0,0,1,True,False 
E:\Image\20220826\1150825008\1\CamStation3_Dut1_Dot13_15025776.jpg,2022/08/26 15:02:57:9357,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\Image\20220826\1150825008\1\CamStation3_Dut1_Dot14_15025899.jpg,2022/08/26 15:02:59:1758,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\Image\20220826\1150825008\1\CamStation3_Dut1_Dot15_15030019.jpg,2022/08/26 15:03:00:3940,1,0,0,0,0,0,0,0,0,0,1,True,False 
E:\Image\20220826\1150825008\2\CamStation3_Dut2_Dot1_15030145.jpg,2022/08/26 15:03:01:6472,1,0,0,0,0,0,0,0,0,0,2,True,False 
E:\Image\20220826\1150825008\2\CamStation3_Dut2_Dot2_15030269.jpg,2022/08/26 15:03:02:8973,1,0,0,0,0,0,0,0,0,0,3,True,False 
E:\Image\20220826\1150825008\2\CamStation3_Dut2_Dot3_15030391.jpg,2022/08/26 15:03:04:1039,1,0,0,0,0,0,0,0,0,0,1,True,False 
E:\Image\20220826\1150825008\2\CamStation3_Dut2_Dot4_15030511.jpg,2022/08/26 15:03:05:3050,1,0,0,0,0,0,0,0,0,0,3,True,False 
E:\Image\20220826\1150825008\2\CamStation3_Dut2_Dot5_15030634.jpg,2022/08/26 15:03:06:5465,1,0,0,0,0,0,0,0,0,0,1,True,False 
E:\Image\20220826\1150825008\2\CamStation3_Dut2_Dot6_15030759.jpg,2022/08/26 15:03:07:8043,1,0,0,0,0,0,0,0,0,0,1,True,False 
E:\Image\20220826\1150825008\2\CamStation3_Dut2_Dot7_15030884.jpg,2022/08/26 15:03:09:0477,1,0,0,0,0,0,0,0,0,0,3,True,False 
E:\Image\20220826\1150825008\2\CamStation3_Dut2_Dot7_15030884.jpg,2022/08/26 15:04:14:1645,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220826\1150825008\2\CamStation3_Dut2_Dot8_15043368.jpg,2022/08/26 15:04:33:9075,1,0,0,0,0,0,0,0,0,0,2,True,False 
E:\Image\20220826\1150825008\2\CamStation3_Dut2_Dot9_15043502.jpg,2022/08/26 15:04:35:2146,1,0,0,0,0,0,0,0,0,0,0,True,True 
