File,TestTime,HavePad,Edge,DarkDot,DarkCircle,DarkPlane,WhiteDot,WhiteCircle,WhitePlane,IOXColor,NullColor,Scratch,ToolResult,Pass 
D:\Image\20220819\1150819001\1\CamStation0_Dut1_Dot1_16254249.jpg,2022/08/19 16:25:42:8518,1,0,0,0,0,0,0,0,0,1,0,True,False 
D:\Image\20220819\1150819001\1\CamStation0_Dut1_Dot2_16254407.jpg,2022/08/19 16:25:44:2641,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\1\CamStation0_Dut1_Dot3_16254538.jpg,2022/08/19 16:25:45:5606,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\1\CamStation0_Dut1_Dot4_16254668.jpg,2022/08/19 16:25:46:8741,1,0,0,0,0,0,0,0,0,1,0,True,False 
D:\Image\20220819\1150819001\1\CamStation0_Dut1_Dot5_16254797.jpg,2022/08/19 16:25:48:1676,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\1\CamStation0_Dut1_Dot6_16254927.jpg,2022/08/19 16:25:49:4741,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\1\CamStation0_Dut1_Dot7_16255056.jpg,2022/08/19 16:25:50:7707,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\1\CamStation0_Dut1_Dot8_16255186.jpg,2022/08/19 16:25:52:0652,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\1\CamStation0_Dut1_Dot9_16255316.jpg,2022/08/19 16:25:53:3667,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\1\CamStation0_Dut1_Dot10_16255447.jpg,2022/08/19 16:25:54:6712,1,0,1,0,0,0,0,0,0,0,0,True,False 
D:\Image\20220819\1150819001\1\CamStation0_Dut1_Dot11_16255578.jpg,2022/08/19 16:25:55:9548,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\1\CamStation0_Dut1_Dot12_16255707.jpg,2022/08/19 16:25:57:3151,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\1\CamStation0_Dut1_Dot13_16255855.jpg,2022/08/19 16:25:58:7523,0,0,0,0,0,0,0,0,0,0,0,True,False 
D:\Image\20220819\1150819001\1\CamStation0_Dut1_Dot14_16255985.jpg,2022/08/19 16:26:00:0488,0,0,0,0,0,0,0,0,0,0,0,True,False 
D:\Image\20220819\1150819001\1\CamStation0_Dut1_Dot15_16260115.jpg,2022/08/19 16:26:01:3623,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\2\CamStation0_Dut2_Dot1_16260255.jpg,2022/08/19 16:26:02:7706,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\2\CamStation0_Dut2_Dot2_16260389.jpg,2022/08/19 16:26:04:1040,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\2\CamStation0_Dut2_Dot3_16260525.jpg,2022/08/19 16:26:05:4763,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\2\CamStation0_Dut2_Dot4_16260657.jpg,2022/08/19 16:26:06:7639,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\2\CamStation0_Dut2_Dot5_16260788.jpg,2022/08/19 16:26:08:0624,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\2\CamStation0_Dut2_Dot6_16260920.jpg,2022/08/19 16:26:09:4228,1,0,1,0,0,0,0,0,0,0,0,True,False 
D:\Image\20220819\1150819001\2\CamStation0_Dut2_Dot7_16261053.jpg,2022/08/19 16:26:10:7183,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\2\CamStation0_Dut2_Dot8_16261183.jpg,2022/08/19 16:26:12:0318,1,0,0,0,0,0,0,0,7,0,0,True,False 
D:\Image\20220819\1150819001\2\CamStation0_Dut2_Dot9_16261317.jpg,2022/08/19 16:26:13:3652,1,0,1,0,0,0,0,0,9,0,0,True,False 
D:\Image\20220819\1150819001\2\CamStation0_Dut2_Dot10_16261462.jpg,2022/08/19 16:26:14:8303,1,0,0,0,0,0,0,0,7,0,0,True,False 
D:\Image\20220819\1150819001\2\CamStation0_Dut2_Dot11_16261593.jpg,2022/08/19 16:26:16:1109,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\2\CamStation0_Dut2_Dot12_16261722.jpg,2022/08/19 16:26:17:4742,1,1,2,0,0,0,0,0,1,0,0,True,False 
D:\Image\20220819\1150819001\2\CamStation0_Dut2_Dot13_16261880.jpg,2022/08/19 16:26:19:0061,0,0,0,0,0,0,0,0,0,0,0,True,False 
D:\Image\20220819\1150819001\2\CamStation0_Dut2_Dot14_16262009.jpg,2022/08/19 16:26:20:2987,0,0,0,0,0,0,0,0,0,0,0,True,False 
D:\Image\20220819\1150819001\2\CamStation0_Dut2_Dot15_16262139.jpg,2022/08/19 16:26:21:6191,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\3\CamStation0_Dut3_Dot1_16262279.jpg,2022/08/19 16:26:23:0164,1,0,1,0,0,0,0,0,0,0,0,True,False 
D:\Image\20220819\1150819001\3\CamStation0_Dut3_Dot2_16262419.jpg,2022/08/19 16:26:24:4136,1,0,1,0,0,0,0,0,0,0,0,True,False 
D:\Image\20220819\1150819001\3\CamStation0_Dut3_Dot3_16262558.jpg,2022/08/19 16:26:25:7740,1,0,1,0,0,0,0,0,0,0,0,True,False 
D:\Image\20220819\1150819001\3\CamStation0_Dut3_Dot4_16262686.jpg,2022/08/19 16:26:27:0715,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\3\CamStation0_Dut3_Dot5_16262818.jpg,2022/08/19 16:26:28:4100,1,0,1,0,0,0,0,0,0,0,0,True,False 
D:\Image\20220819\1150819001\3\CamStation0_Dut3_Dot6_16262954.jpg,2022/08/19 16:26:29:7673,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\3\CamStation0_Dut3_Dot7_16263088.jpg,2022/08/19 16:26:31:1197,1,0,0,0,0,0,0,0,0,0,0,True,True 
D:\Image\20220819\1150819001\3\CamStation0_Dut3_Dot8_16263223.jpg,2022/08/19 16:26:32:4781,1,0,0,0,0,0,0,0,2,0,0,True,False 
D:\Image\20220819\1150819001\3\CamStation0_Dut3_Dot9_16263362.jpg,2022/08/19 16:26:33:8255,1,0,0,0,0,0,0,0,0,1,0,True,False 
