File,TestTime,HavePad,Edge,DarkDot,DarkCircle,DarkPlane,WhiteDot,WhiteCircle,WhitePlane,IOXColor,NullColor,Scratch,ToolResult,Pass 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs10_PAD1_14363613.jpg,2022/09/13 13:26:13:9544,1,0,1,0,0,0,0,0,0,1,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs10_PAD7_14364415.jpg,2022/09/13 13:26:14:2841,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs11_PAD5_14370205.jpg,2022/09/13 13:26:14:5555,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs11_PAD8_14370614.jpg,2022/09/13 13:26:14:8266,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs12_PAD8_14372704.jpg,2022/09/13 13:26:15:1257,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs13_PAD2_14373962.jpg,2022/09/13 13:26:15:4391,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs13_PAD6_14374507.jpg,2022/09/13 13:26:15:7275,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs14_PAD11_14381323.jpg,2022/09/13 13:26:15:9792,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs14_PAD1_14375923.jpg,2022/09/13 13:26:16:2345,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs14_PAD8_14380902.jpg,2022/09/13 13:26:16:4995,1,0,1,0,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs15_PAD12_14383605.jpg,2022/09/13 13:26:16:8622,1,0,0,1,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs15_PAD15_14384780.jpg,2022/09/13 13:26:17:1812,1,0,1,0,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs15_PAD5_14382623.jpg,2022/09/13 13:26:17:5179,1,0,0,1,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs15_PAD7_14382911.jpg,2022/09/13 13:26:17:7930,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs16_PAD8_14394302.jpg,2022/09/13 13:26:18:0627,1,0,0,0,0,1,0,0,0,1,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs16_PAD9_14394446.jpg,2022/09/13 13:26:18:3766,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs17_PAD1_14395502.jpg,2022/09/13 13:26:18:6709,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs18_PAD12_14403281.jpg,2022/09/13 13:26:18:9861,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs18_PAD6_14402430.jpg,2022/09/13 13:26:19:2412,1,0,1,0,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs18_PAD9_14402859.jpg,2022/09/13 13:26:19:5346,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs19_PAD1_14403879.jpg,2022/09/13 13:26:19:8093,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs19_PAD5_14404459.jpg,2022/09/13 13:26:20:0733,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs19_PAD7_14404748.jpg,2022/09/13 13:26:20:3376,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs19_PAD8_14404894.jpg,2022/09/13 13:26:20:6227,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs1_PAD10_14250386.jpg,2022/09/13 13:26:20:9186,1,1,0,0,0,0,0,0,1,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs1_PAD11_14250502.jpg,2022/09/13 13:26:21:2103,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs1_PAD12_14250613.jpg,2022/09/13 13:26:21:5114,1,4,0,0,0,0,0,0,1,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs1_PAD15_14251007.jpg,2022/09/13 13:26:21:8097,1,0,0,0,0,0,0,0,1,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs1_PAD1_14245266.jpg,2022/09/13 13:26:22:0986,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs1_PAD2_14245448.jpg,2022/09/13 13:26:22:3475,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs1_PAD3_14245565.jpg,2022/09/13 13:26:22:6096,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs1_PAD4_14245681.jpg,2022/09/13 13:26:22:8950,0,0,0,0,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs1_PAD5_14245792.jpg,2022/09/13 13:26:23:2062,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs1_PAD6_14245910.jpg,2022/09/13 13:26:23:4485,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs1_PAD7_14250026.jpg,2022/09/13 13:26:23:7269,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs1_PAD8_14250140.jpg,2022/09/13 13:26:23:9729,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs20_PAD15_14412193.jpg,2022/09/13 13:26:24:2403,1,0,1,0,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs20_PAD4_14410559.jpg,2022/09/13 13:26:24:5494,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs21_PAD12_14413982.jpg,2022/09/13 13:26:24:8675,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs21_PAD7_14413237.jpg,2022/09/13 13:26:25:1213,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs21_PAD8_14413386.jpg,2022/09/13 13:26:25:4092,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs22_PAD15_14420804.jpg,2022/09/13 13:26:25:6594,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs22_PAD7_14415549.jpg,2022/09/13 13:26:25:9113,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs23_PAD12_14422630.jpg,2022/09/13 13:26:26:2329,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs24_PAD10_14424678.jpg,2022/09/13 13:26:26:4906,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs24_PAD12_14424985.jpg,2022/09/13 13:26:26:8453,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs24_PAD8_14424364.jpg,2022/09/13 13:26:27:1525,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs24_PAD9_14424524.jpg,2022/09/13 13:26:27:4187,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs25_PAD12_14431320.jpg,2022/09/13 13:26:27:7274,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs25_PAD8_14430706.jpg,2022/09/13 13:26:28:0009,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs26_PAD10_14433368.jpg,2022/09/13 13:26:28:2750,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs26_PAD4_14432428.jpg,2022/09/13 13:26:28:5693,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs26_PAD5_14432583.jpg,2022/09/13 13:26:28:8161,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs27_PAD15_14440580.jpg,2022/09/13 13:26:29:0996,1,0,1,0,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs27_PAD1_14434342.jpg,2022/09/13 13:26:29:3987,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs27_PAD5_14434970.jpg,2022/09/13 13:26:29:6845,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs28_PAD9_14442007.jpg,2022/09/13 13:26:29:9642,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs29_PAD12_14444944.jpg,2022/09/13 13:26:30:3233,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs29_PAD8_14444294.jpg,2022/09/13 13:26:30:5964,1,0,1,0,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs2_PAD10_14270053.jpg,2022/09/13 13:26:30:8987,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs2_PAD11_14270175.jpg,2022/09/13 13:26:31:1274,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs2_PAD12_14270298.jpg,2022/09/13 13:26:31:4279,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs2_PAD15_14270699.jpg,2022/09/13 13:26:31:6896,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs2_PAD1_14251131.jpg,2022/09/13 13:26:31:9454,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs2_PAD2_14251250.jpg,2022/09/13 13:26:32:1947,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs2_PAD3_14251384.jpg,2022/09/13 13:26:32:4627,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs2_PAD5_14251624.jpg,2022/09/13 13:26:32:7250,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs2_PAD7_14265662.jpg,2022/09/13 13:26:32:9739,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs2_PAD8_14265798.jpg,2022/09/13 13:26:33:2441,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs2_PAD9_14265928.jpg,2022/09/13 13:26:33:4983,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs30_PAD1_14445635.jpg,2022/09/13 13:26:33:7457,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs30_PAD2_14445794.jpg,2022/09/13 13:26:34:0018,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs30_PAD3_14445959.jpg,2022/09/13 13:26:34:2525,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs30_PAD4_14450118.jpg,2022/09/13 13:26:34:4939,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs30_PAD5_14450277.jpg,2022/09/13 13:26:34:7447,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs30_PAD7_14450590.jpg,2022/09/13 13:26:35:0251,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs30_PAD8_14450747.jpg,2022/09/13 13:26:35:3001,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs32_PAD12_14460347.jpg,2022/09/13 13:26:35:5966,1,0,0,0,0,1,0,0,0,1,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs33_PAD12_14463345.jpg,2022/09/13 13:26:35:9548,1,0,0,0,0,1,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs33_PAD1_14461038.jpg,2022/09/13 13:26:36:2578,1,0,0,0,0,0,0,0,0,0,1,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs33_PAD2_14461204.jpg,2022/09/13 13:26:36:5488,1,0,0,0,0,0,0,1,0,1,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs33_PAD4_14461534.jpg,2022/09/13 13:26:36:8657,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs33_PAD5_14461698.jpg,2022/09/13 13:26:37:1246,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs34_PAD1_14464046.jpg,2022/09/13 13:26:37:3997,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs34_PAD5_14464711.jpg,2022/09/13 13:26:37:6642,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs34_PAD6_14464881.jpg,2022/09/13 13:26:37:9644,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs35_PAD11_14472297.jpg,2022/09/13 13:26:38:2141,1,0,1,0,0,0,0,0,0,1,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs35_PAD12_14472465.jpg,2022/09/13 13:26:38:5729,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs37_PAD12_14481744.jpg,2022/09/13 13:26:38:9267,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs38_PAD10_14484121.jpg,2022/09/13 13:26:39:1705,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs38_PAD1_14482493.jpg,2022/09/13 13:26:39:4155,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs39_PAD6_14490112.jpg,2022/09/13 13:26:39:6965,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs39_PAD8_14490462.jpg,2022/09/13 13:26:39:9632,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs3_PAD10_14295594.jpg,2022/09/13 13:26:40:2367,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs3_PAD12_14295840.jpg,2022/09/13 13:26:40:5341,1,0,1,0,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs3_PAD1_14270828.jpg,2022/09/13 13:26:40:8186,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs3_PAD3_14294690.jpg,2022/09/13 13:26:41:0701,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs3_PAD7_14295210.jpg,2022/09/13 13:26:41:3472,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs3_PAD8_14295337.jpg,2022/09/13 13:26:41:6339,1,0,0,1,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs40_PAD10_14493495.jpg,2022/09/13 13:26:41:9205,1,0,0,1,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs40_PAD12_14493846.jpg,2022/09/13 13:26:42:2853,1,0,0,1,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs40_PAD15_14494421.jpg,2022/09/13 13:26:42:5823,1,0,0,1,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs40_PAD1_14491906.jpg,2022/09/13 13:26:42:8683,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs40_PAD6_14492783.jpg,2022/09/13 13:26:43:1365,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs40_PAD8_14493139.jpg,2022/09/13 13:26:43:4150,1,0,1,0,0,0,0,0,0,0,0,True,False 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs41_PAD12_14500581.jpg,2022/09/13 13:26:43:7471,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs42_PAD9_14502757.jpg,2022/09/13 13:26:44:0306,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs43_PAD15_14510572.jpg,2022/09/13 13:26:44:2844,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs43_PAD1_14504026.jpg,2022/09/13 13:26:44:5281,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs43_PAD5_14504747.jpg,2022/09/13 13:26:44:8124,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs44_PAD12_14512753.jpg,2022/09/13 13:26:45:1556,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs44_PAD6_14511657.jpg,2022/09/13 13:26:45:4260,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs45_PAD15_14520069.jpg,2022/09/13 13:26:45:7036,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\CamStation0\PCBAOI现场图\001\NG\黄金色\CamStation0_Pcs45_PAD1_14513508.jpg,2022/09/13 13:26:45:9697,1,0,0,0,0,0,0,0,0,0,0,True,True 
