File,TestTime,HavePad,Edge,DarkDot,DarkCircle,DarkPlane,WhiteDot,WhiteCircle,WhitePlane,IOXColor,NullColor,Scratch,ToolResult,Pass 
E:\Image\20220901\021\1\CamStation0_Pcs1_PAD1_09071655.jpg,2022/09/01 09:07:17:0028,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\1\CamStation0_Pcs1_PAD2_09071828.jpg,2022/09/01 09:07:18:4875,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\1\CamStation0_Pcs1_PAD3_09071942.jpg,2022/09/01 09:07:19:6362,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\1\CamStation0_Pcs1_PAD4_09072057.jpg,2022/09/01 09:07:20:7836,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\1\CamStation0_Pcs1_PAD5_09072172.jpg,2022/09/01 09:07:21:9322,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\1\CamStation0_Pcs1_PAD6_09072289.jpg,2022/09/01 09:07:23:1018,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\1\CamStation0_Pcs1_PAD7_09072403.jpg,2022/09/01 09:07:24:2319,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\1\CamStation0_Pcs1_PAD8_09072519.jpg,2022/09/01 09:07:25:4143,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\1\CamStation0_Pcs1_PAD9_09072638.jpg,2022/09/01 09:07:26:5819,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\1\CamStation0_Pcs1_PAD10_09072752.jpg,2022/09/01 09:07:27:7322,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\1\CamStation0_Pcs1_PAD11_09072867.jpg,2022/09/01 09:07:28:8733,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\1\CamStation0_Pcs1_PAD12_09072981.jpg,2022/09/01 09:07:30:1015,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\1\CamStation0_Pcs1_PAD13_09073114.jpg,2022/09/01 09:07:31:3700,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\1\CamStation0_Pcs1_PAD14_09073233.jpg,2022/09/01 09:07:32:5395,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\1\CamStation0_Pcs1_PAD15_09073351.jpg,2022/09/01 09:07:33:7046,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\2\CamStation0_Pcs2_PAD1_09073467.jpg,2022/09/01 09:07:34:8828,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\2\CamStation0_Pcs2_PAD2_09073581.jpg,2022/09/01 09:07:36:0280,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\2\CamStation0_Pcs2_PAD3_09073699.jpg,2022/09/01 09:07:37:2055,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\2\CamStation0_Pcs2_PAD4_09073813.jpg,2022/09/01 09:07:38:3476,1,0,0,0,0,0,0,0,0,1,0,True,False 
E:\Image\20220901\021\2\CamStation0_Pcs2_PAD5_09073929.jpg,2022/09/01 09:07:39:4989,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\2\CamStation0_Pcs2_PAD6_09074043.jpg,2022/09/01 09:07:40:6556,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\2\CamStation0_Pcs2_PAD7_09074159.jpg,2022/09/01 09:07:41:8086,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\2\CamStation0_Pcs2_PAD8_09074275.jpg,2022/09/01 09:07:42:9750,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\2\CamStation0_Pcs2_PAD9_09074396.jpg,2022/09/01 09:07:44:1533,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\2\CamStation0_Pcs2_PAD10_09074511.jpg,2022/09/01 09:07:45:3007,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\2\CamStation0_Pcs2_PAD11_09074629.jpg,2022/09/01 09:07:46:4930,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\2\CamStation0_Pcs2_PAD12_09074741.jpg,2022/09/01 09:07:47:6535,1,0,0,0,0,1,0,0,0,0,0,True,False 
E:\Image\20220901\021\2\CamStation0_Pcs2_PAD13_09074869.jpg,2022/09/01 09:07:48:9270,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\2\CamStation0_Pcs2_PAD14_09074989.jpg,2022/09/01 09:07:50:1161,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\2\CamStation0_Pcs2_PAD15_09075112.jpg,2022/09/01 09:07:51:3276,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\3\CamStation0_Pcs3_PAD1_09075231.jpg,2022/09/01 09:07:52:5062,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\3\CamStation0_Pcs3_PAD2_09075344.jpg,2022/09/01 09:07:53:6511,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\3\CamStation0_Pcs3_PAD3_09075458.jpg,2022/09/01 09:07:54:7808,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\3\CamStation0_Pcs3_PAD4_09075573.jpg,2022/09/01 09:07:55:9342,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\3\CamStation0_Pcs3_PAD5_09075688.jpg,2022/09/01 09:07:57:0816,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\3\CamStation0_Pcs3_PAD6_09075803.jpg,2022/09/01 09:07:58:2251,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\3\CamStation0_Pcs3_PAD7_09075916.jpg,2022/09/01 09:07:59:3539,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\3\CamStation0_Pcs3_PAD8_09080029.jpg,2022/09/01 09:08:00:5124,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\3\CamStation0_Pcs3_PAD9_09080149.jpg,2022/09/01 09:08:01:6978,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\3\CamStation0_Pcs3_PAD10_09080264.jpg,2022/09/01 09:08:02:8547,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\3\CamStation0_Pcs3_PAD11_09080384.jpg,2022/09/01 09:08:04:0421,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\3\CamStation0_Pcs3_PAD12_09080496.jpg,2022/09/01 09:08:05:2018,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\3\CamStation0_Pcs3_PAD13_09080628.jpg,2022/09/01 09:08:06:5132,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\3\CamStation0_Pcs3_PAD14_09080750.jpg,2022/09/01 09:08:07:7132,1,1,0,0,0,1,0,0,0,0,0,True,False 
E:\Image\20220901\021\3\CamStation0_Pcs3_PAD15_09080871.jpg,2022/09/01 09:08:08:9083,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\4\CamStation0_Pcs4_PAD1_09080988.jpg,2022/09/01 09:08:10:0789,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\4\CamStation0_Pcs4_PAD2_09081103.jpg,2022/09/01 09:08:11:2283,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\4\CamStation0_Pcs4_PAD3_09081219.jpg,2022/09/01 09:08:12:4029,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\4\CamStation0_Pcs4_PAD4_09081333.jpg,2022/09/01 09:08:13:5283,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\4\CamStation0_Pcs4_PAD5_09081449.jpg,2022/09/01 09:08:14:6988,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\4\CamStation0_Pcs4_PAD6_09081570.jpg,2022/09/01 09:08:15:8950,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\4\CamStation0_Pcs4_PAD7_09081685.jpg,2022/09/01 09:08:17:0446,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\4\CamStation0_Pcs4_PAD8_09081800.jpg,2022/09/01 09:08:18:1935,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\4\CamStation0_Pcs4_PAD9_09081915.jpg,2022/09/01 09:08:19:3483,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\4\CamStation0_Pcs4_PAD10_09082030.jpg,2022/09/01 09:08:20:4941,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\4\CamStation0_Pcs4_PAD11_09082145.jpg,2022/09/01 09:08:21:6388,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\4\CamStation0_Pcs4_PAD12_09082256.jpg,2022/09/01 09:08:22:8180,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\4\CamStation0_Pcs4_PAD13_09082391.jpg,2022/09/01 09:08:24:0984,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\4\CamStation0_Pcs4_PAD14_09082507.jpg,2022/09/01 09:08:25:2819,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\4\CamStation0_Pcs4_PAD15_09082627.jpg,2022/09/01 09:08:26:4753,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\5\CamStation0_Pcs5_PAD1_09082746.jpg,2022/09/01 09:08:27:6727,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\5\CamStation0_Pcs5_PAD2_09082867.jpg,2022/09/01 09:08:28:8777,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\5\CamStation0_Pcs5_PAD3_09082984.jpg,2022/09/01 09:08:30:0486,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\5\CamStation0_Pcs5_PAD4_09083099.jpg,2022/09/01 09:08:31:2056,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\5\CamStation0_Pcs5_PAD5_09083218.jpg,2022/09/01 09:08:32:3887,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\5\CamStation0_Pcs5_PAD6_09083347.jpg,2022/09/01 09:08:33:6584,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\5\CamStation0_Pcs5_PAD7_09083463.jpg,2022/09/01 09:08:34:8430,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\5\CamStation0_Pcs5_PAD8_09083580.jpg,2022/09/01 09:08:35:9896,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\5\CamStation0_Pcs5_PAD9_09083694.jpg,2022/09/01 09:08:37:1480,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\5\CamStation0_Pcs5_PAD10_09083809.jpg,2022/09/01 09:08:38:2950,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\5\CamStation0_Pcs5_PAD11_09083926.jpg,2022/09/01 09:08:39:4379,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\5\CamStation0_Pcs5_PAD12_09084038.jpg,2022/09/01 09:08:40:6007,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\5\CamStation0_Pcs5_PAD13_09084172.jpg,2022/09/01 09:08:41:9357,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\5\CamStation0_Pcs5_PAD14_09084293.jpg,2022/09/01 09:08:43:1248,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\5\CamStation0_Pcs5_PAD15_09084411.jpg,2022/09/01 09:08:44:3239,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\6\CamStation0_Pcs6_PAD1_09084531.jpg,2022/09/01 09:08:45:5058,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\6\CamStation0_Pcs6_PAD2_09084646.jpg,2022/09/01 09:08:46:6802,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\6\CamStation0_Pcs6_PAD3_09084766.jpg,2022/09/01 09:08:47:8774,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\6\CamStation0_Pcs6_PAD4_09084892.jpg,2022/09/01 09:08:49:1268,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\6\CamStation0_Pcs6_PAD5_09085011.jpg,2022/09/01 09:08:50:3256,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\6\CamStation0_Pcs6_PAD6_09085131.jpg,2022/09/01 09:08:51:5289,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\6\CamStation0_Pcs6_PAD7_09085251.jpg,2022/09/01 09:08:52:7210,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\6\CamStation0_Pcs6_PAD8_09085371.jpg,2022/09/01 09:08:53:9228,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\6\CamStation0_Pcs6_PAD9_09085491.jpg,2022/09/01 09:08:55:1253,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\6\CamStation0_Pcs6_PAD10_09085611.jpg,2022/09/01 09:08:56:3031,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\6\CamStation0_Pcs6_PAD11_09085726.jpg,2022/09/01 09:08:57:4379,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\6\CamStation0_Pcs6_PAD12_09085834.jpg,2022/09/01 09:08:58:5632,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\6\CamStation0_Pcs6_PAD13_09085966.jpg,2022/09/01 09:08:59:8532,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\6\CamStation0_Pcs6_PAD14_09090081.jpg,2022/09/01 09:09:01:0081,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\6\CamStation0_Pcs6_PAD15_09090196.jpg,2022/09/01 09:09:02:1441,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\7\CamStation0_Pcs7_PAD1_09090313.jpg,2022/09/01 09:09:03:3260,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\7\CamStation0_Pcs7_PAD2_09090430.jpg,2022/09/01 09:09:04:5077,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\7\CamStation0_Pcs7_PAD3_09090544.jpg,2022/09/01 09:09:05:6494,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\7\CamStation0_Pcs7_PAD4_09090659.jpg,2022/09/01 09:09:06:7965,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\7\CamStation0_Pcs7_PAD5_09090771.jpg,2022/09/01 09:09:07:8988,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\7\CamStation0_Pcs7_PAD6_09090885.jpg,2022/09/01 09:09:09:0468,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\7\CamStation0_Pcs7_PAD7_09090999.jpg,2022/09/01 09:09:10:2082,1,0,0,0,0,0,0,0,0,0,0,True,True 
E:\Image\20220901\021\7\CamStation0_Pcs7_PAD8_09091114.jpg,2022/09/01 09:09:11:3657,1,0,0,0,0,0,0,0,0,0,0,True,True 
